BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201304,27,800,201304,27,1600,73794,446478,NEW JERSEY,34,2013,April,Wildfire,Z,24,EASTERN CAPE MAY,PHI,27-APR-13 08:00:00,EST-5,27-APR-13 16:00:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,A large brush fire on the 27th forced the closure of Ferry Road near the terminal of the Cape May-Lewes Ferry in West Cape May. Little if any rain fell during the preceding week in Cape May County.,,CSV
201304,18,800,201304,18,1000,74345,449657,NEW JERSEY,34,2013,April,Wildfire,Z,12,MIDDLESEX,PHI,18-APR-13 08:00:00,EST-5,18-APR-13 10:00:00,0,0,0,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A large brush fire occurred in Cheesequake State Park in Old Bridge Township (Middlesex County) on the morning of the 18th. The fire caused the closure of the southbound lane of the Garden State Parkway near Mile Marker number 122 for about an hour and a half. Four fire companies help battled the blaze. Approximately five acres of brush were consumed before the fire was extinguished.  The wildfire occurred on the sixth day of relatively dry weather and was believed to have been caused by a tossed cigarette.,,CSV
201312,14,500,201312,15,400,80196,489325,NEW JERSEY,34,2013,December,Winter Storm,Z,1,SUSSEX,PHI,14-DEC-13 05:00:00,EST-5,15-DEC-13 04:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A series of low pressure systems combined with a high pressure system passing across nearby Canada to bring a winter storm of snow, sleet and freezing rain from the morning into the overnight on the 14th. Snowfall averaged 4 to 7 inches in northwest New Jersey, 3 to 6 inches in the Raritan Basin and Monmouth County and around an inch in southwest New Jersey.  Ice accumulations averaged one-quarter of an inch in northwest and west central New Jersey and around one-tenth of an inch in southwest New Jersey.  The combination caused extremely difficult traveling conditions as well as isolated power outages. It also was the second consecutive weekend that a winter storm affected New Jersey.  Numerous spin-outs and accidents were reported, although most did not involve serious injuries. In Hunterdon County, a 21-year-old driver and passenger were injured after striking a tree in Delaware Township.  Other tree crashes occurred in Middletown (Monmouth County) and Bernards Township (Somerset County). ||Precipitation types varied location by location with the most snow in Sussex County and little if any wintry weather in southeast New Jersey. In Sussex County, snow began early on the 14thand fell at a steady pace. The snow did not change to sleet and freezing rain until near the end of the event early on the 15th. Across the rest of northwest New Jersey and the Raritan River Basin, the snow began between 6 a.m. EST and 10 a.m. EST and fell at its heaviest during the early evening. The snow changed briefly to sleet and then freezing rain during the second half of the evening on the 14th. Some lower elevation locations changed over to rain early on the 15th and precipitation ended between 3 a.m. EST and 5 a.m. EST on the 15th.  In Mercer and Monmouth Counties and southwest New Jersey, snow began during the afternoon of the 14th and changed over briefly to sleet and then to freezing rain around 6 p.m. EST. The freezing rain then changed to plain rain during the early to mid evening and continued until precipitation ended overnight.||Representative snowfall included 7.0 inches in Lake Hopatcong (Morris County), Blairstown and Belvidere in Warren County and Wantage (Sussex County), 6.5 inches in Hackettstown (Warren County), 6.4 inches in Highland Lakes (Sussex County), 6.0 inches in Allamuchy (Warren County), 5.8 inches in Whitehouse Station (Hunterdon County), 5.5 inches in Hanover Township (Morris County) and Hardyston (Sussex County), 5.3 inches in Kingwood Township (Hunterdon County), 5.1 inches in Lincroft (Monmouth County) and Woodbridge (Middlesex County), 4.7 inches in Red Bank (Monmouth County), 4.5 inches in Perth Amboy (Middlesex County), Hazlet (Monmouth County), Parsippany (Morris County), Bound Brook (Somerset County) and Stewartsville (Warren County), 3.9 inches in Hillsborough (Somerset County), 3.8 inches in Colts Neck (Monmouth County) and Somerville (Somerset County), 3.5 inches in Clinton (Hunterdon County), 3.4 inches in Lawrence Township (Mercer County), 3.0 inches in Belle Mead (Somerset County), 2.4 inches in Ewing Township (Mercer County), 1.8 inches in Florence (Burlington County), 1.7 inches in Long Branch (Monmouth County), 1.1 inches in Mount Laurel (Burlington County) and 0.3 inches in Somerdale (Camden County) and National Park (Camden County).  ||Representative ice accumulations included one quarter of an inch in Ringwood (Hunterdon County) and Lake Hopatcong (Morris County), two tenths of an inch in Haddon Heights (Camden County), Trenton (Mercer County), Hillsborough (Somerset County) and Stewartsville (Warren County) and one tenth of an inch in Mount Laurel (Burlington County) and Ringoes (Hunterdon County). ||The winter storm was caused by a series of  low pressure systems, one emerging from the central Rockies and the second forming in the western Gulf of Mexico on the evening of the 13th. They reached Missouri and Mississippi respectively on the morning of the 14th. Meanwhile, a high pressure system with a fresh supply of cold air reached southern Quebec Province, Canada.  While the southern low pressure system weakened, the northern one reached the central Ohio Valley at 4 p.m. EST on the 14th as the center of the high pressure system started to cross the Saint Lawrence River Valley and slowly eased east during the evening and overnight. A new low pressure system was starting to form on the warm frontal boundary in North Carolina. This latter low pressure system started to intensify as the Ohio Valley low pressure system started to weaken. At 10 p.m. EST on the 14th, the former low pressure system reached the lower Chesapeake Bay. This low became the main low pressure system and passed just east of Atlantic City, New Jersey at 1 a.m. EST on the 15th and eastern Long Island at 7 a.m. EST on the 15th. The sequence of secondary formation helped to lock in colder air near the surface in most of northwest New Jersey.",,CSV
201312,14,600,201312,15,400,80196,489326,NEW JERSEY,34,2013,December,Winter Storm,Z,7,WARREN,PHI,14-DEC-13 06:00:00,EST-5,15-DEC-13 04:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A series of low pressure systems combined with a high pressure system passing across nearby Canada to bring a winter storm of snow, sleet and freezing rain from the morning into the overnight on the 14th. Snowfall averaged 4 to 7 inches in northwest New Jersey, 3 to 6 inches in the Raritan Basin and Monmouth County and around an inch in southwest New Jersey.  Ice accumulations averaged one-quarter of an inch in northwest and west central New Jersey and around one-tenth of an inch in southwest New Jersey.  The combination caused extremely difficult traveling conditions as well as isolated power outages. It also was the second consecutive weekend that a winter storm affected New Jersey.  Numerous spin-outs and accidents were reported, although most did not involve serious injuries. In Hunterdon County, a 21-year-old driver and passenger were injured after striking a tree in Delaware Township.  Other tree crashes occurred in Middletown (Monmouth County) and Bernards Township (Somerset County). ||Precipitation types varied location by location with the most snow in Sussex County and little if any wintry weather in southeast New Jersey. In Sussex County, snow began early on the 14thand fell at a steady pace. The snow did not change to sleet and freezing rain until near the end of the event early on the 15th. Across the rest of northwest New Jersey and the Raritan River Basin, the snow began between 6 a.m. EST and 10 a.m. EST and fell at its heaviest during the early evening. The snow changed briefly to sleet and then freezing rain during the second half of the evening on the 14th. Some lower elevation locations changed over to rain early on the 15th and precipitation ended between 3 a.m. EST and 5 a.m. EST on the 15th.  In Mercer and Monmouth Counties and southwest New Jersey, snow began during the afternoon of the 14th and changed over briefly to sleet and then to freezing rain around 6 p.m. EST. The freezing rain then changed to plain rain during the early to mid evening and continued until precipitation ended overnight.||Representative snowfall included 7.0 inches in Lake Hopatcong (Morris County), Blairstown and Belvidere in Warren County and Wantage (Sussex County), 6.5 inches in Hackettstown (Warren County), 6.4 inches in Highland Lakes (Sussex County), 6.0 inches in Allamuchy (Warren County), 5.8 inches in Whitehouse Station (Hunterdon County), 5.5 inches in Hanover Township (Morris County) and Hardyston (Sussex County), 5.3 inches in Kingwood Township (Hunterdon County), 5.1 inches in Lincroft (Monmouth County) and Woodbridge (Middlesex County), 4.7 inches in Red Bank (Monmouth County), 4.5 inches in Perth Amboy (Middlesex County), Hazlet (Monmouth County), Parsippany (Morris County), Bound Brook (Somerset County) and Stewartsville (Warren County), 3.9 inches in Hillsborough (Somerset County), 3.8 inches in Colts Neck (Monmouth County) and Somerville (Somerset County), 3.5 inches in Clinton (Hunterdon County), 3.4 inches in Lawrence Township (Mercer County), 3.0 inches in Belle Mead (Somerset County), 2.4 inches in Ewing Township (Mercer County), 1.8 inches in Florence (Burlington County), 1.7 inches in Long Branch (Monmouth County), 1.1 inches in Mount Laurel (Burlington County) and 0.3 inches in Somerdale (Camden County) and National Park (Camden County).  ||Representative ice accumulations included one quarter of an inch in Ringwood (Hunterdon County) and Lake Hopatcong (Morris County), two tenths of an inch in Haddon Heights (Camden County), Trenton (Mercer County), Hillsborough (Somerset County) and Stewartsville (Warren County) and one tenth of an inch in Mount Laurel (Burlington County) and Ringoes (Hunterdon County). ||The winter storm was caused by a series of  low pressure systems, one emerging from the central Rockies and the second forming in the western Gulf of Mexico on the evening of the 13th. They reached Missouri and Mississippi respectively on the morning of the 14th. Meanwhile, a high pressure system with a fresh supply of cold air reached southern Quebec Province, Canada.  While the southern low pressure system weakened, the northern one reached the central Ohio Valley at 4 p.m. EST on the 14th as the center of the high pressure system started to cross the Saint Lawrence River Valley and slowly eased east during the evening and overnight. A new low pressure system was starting to form on the warm frontal boundary in North Carolina. This latter low pressure system started to intensify as the Ohio Valley low pressure system started to weaken. At 10 p.m. EST on the 14th, the former low pressure system reached the lower Chesapeake Bay. This low became the main low pressure system and passed just east of Atlantic City, New Jersey at 1 a.m. EST on the 15th and eastern Long Island at 7 a.m. EST on the 15th. The sequence of secondary formation helped to lock in colder air near the surface in most of northwest New Jersey.",,CSV
201312,14,600,201312,15,500,80196,489327,NEW JERSEY,34,2013,December,Winter Storm,Z,8,MORRIS,PHI,14-DEC-13 06:00:00,EST-5,15-DEC-13 05:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A series of low pressure systems combined with a high pressure system passing across nearby Canada to bring a winter storm of snow, sleet and freezing rain from the morning into the overnight on the 14th. Snowfall averaged 4 to 7 inches in northwest New Jersey, 3 to 6 inches in the Raritan Basin and Monmouth County and around an inch in southwest New Jersey.  Ice accumulations averaged one-quarter of an inch in northwest and west central New Jersey and around one-tenth of an inch in southwest New Jersey.  The combination caused extremely difficult traveling conditions as well as isolated power outages. It also was the second consecutive weekend that a winter storm affected New Jersey.  Numerous spin-outs and accidents were reported, although most did not involve serious injuries. In Hunterdon County, a 21-year-old driver and passenger were injured after striking a tree in Delaware Township.  Other tree crashes occurred in Middletown (Monmouth County) and Bernards Township (Somerset County). ||Precipitation types varied location by location with the most snow in Sussex County and little if any wintry weather in southeast New Jersey. In Sussex County, snow began early on the 14thand fell at a steady pace. The snow did not change to sleet and freezing rain until near the end of the event early on the 15th. Across the rest of northwest New Jersey and the Raritan River Basin, the snow began between 6 a.m. EST and 10 a.m. EST and fell at its heaviest during the early evening. The snow changed briefly to sleet and then freezing rain during the second half of the evening on the 14th. Some lower elevation locations changed over to rain early on the 15th and precipitation ended between 3 a.m. EST and 5 a.m. EST on the 15th.  In Mercer and Monmouth Counties and southwest New Jersey, snow began during the afternoon of the 14th and changed over briefly to sleet and then to freezing rain around 6 p.m. EST. The freezing rain then changed to plain rain during the early to mid evening and continued until precipitation ended overnight.||Representative snowfall included 7.0 inches in Lake Hopatcong (Morris County), Blairstown and Belvidere in Warren County and Wantage (Sussex County), 6.5 inches in Hackettstown (Warren County), 6.4 inches in Highland Lakes (Sussex County), 6.0 inches in Allamuchy (Warren County), 5.8 inches in Whitehouse Station (Hunterdon County), 5.5 inches in Hanover Township (Morris County) and Hardyston (Sussex County), 5.3 inches in Kingwood Township (Hunterdon County), 5.1 inches in Lincroft (Monmouth County) and Woodbridge (Middlesex County), 4.7 inches in Red Bank (Monmouth County), 4.5 inches in Perth Amboy (Middlesex County), Hazlet (Monmouth County), Parsippany (Morris County), Bound Brook (Somerset County) and Stewartsville (Warren County), 3.9 inches in Hillsborough (Somerset County), 3.8 inches in Colts Neck (Monmouth County) and Somerville (Somerset County), 3.5 inches in Clinton (Hunterdon County), 3.4 inches in Lawrence Township (Mercer County), 3.0 inches in Belle Mead (Somerset County), 2.4 inches in Ewing Township (Mercer County), 1.8 inches in Florence (Burlington County), 1.7 inches in Long Branch (Monmouth County), 1.1 inches in Mount Laurel (Burlington County) and 0.3 inches in Somerdale (Camden County) and National Park (Camden County).  ||Representative ice accumulations included one quarter of an inch in Ringwood (Hunterdon County) and Lake Hopatcong (Morris County), two tenths of an inch in Haddon Heights (Camden County), Trenton (Mercer County), Hillsborough (Somerset County) and Stewartsville (Warren County) and one tenth of an inch in Mount Laurel (Burlington County) and Ringoes (Hunterdon County). ||The winter storm was caused by a series of  low pressure systems, one emerging from the central Rockies and the second forming in the western Gulf of Mexico on the evening of the 13th. They reached Missouri and Mississippi respectively on the morning of the 14th. Meanwhile, a high pressure system with a fresh supply of cold air reached southern Quebec Province, Canada.  While the southern low pressure system weakened, the northern one reached the central Ohio Valley at 4 p.m. EST on the 14th as the center of the high pressure system started to cross the Saint Lawrence River Valley and slowly eased east during the evening and overnight. A new low pressure system was starting to form on the warm frontal boundary in North Carolina. This latter low pressure system started to intensify as the Ohio Valley low pressure system started to weaken. At 10 p.m. EST on the 14th, the former low pressure system reached the lower Chesapeake Bay. This low became the main low pressure system and passed just east of Atlantic City, New Jersey at 1 a.m. EST on the 15th and eastern Long Island at 7 a.m. EST on the 15th. The sequence of secondary formation helped to lock in colder air near the surface in most of northwest New Jersey.",,CSV
201312,14,900,201312,15,400,80196,489328,NEW JERSEY,34,2013,December,Winter Storm,Z,9,HUNTERDON,PHI,14-DEC-13 09:00:00,EST-5,15-DEC-13 04:00:00,0,2,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A series of low pressure systems combined with a high pressure system passing across nearby Canada to bring a winter storm of snow, sleet and freezing rain from the morning into the overnight on the 14th. Snowfall averaged 4 to 7 inches in northwest New Jersey, 3 to 6 inches in the Raritan Basin and Monmouth County and around an inch in southwest New Jersey.  Ice accumulations averaged one-quarter of an inch in northwest and west central New Jersey and around one-tenth of an inch in southwest New Jersey.  The combination caused extremely difficult traveling conditions as well as isolated power outages. It also was the second consecutive weekend that a winter storm affected New Jersey.  Numerous spin-outs and accidents were reported, although most did not involve serious injuries. In Hunterdon County, a 21-year-old driver and passenger were injured after striking a tree in Delaware Township.  Other tree crashes occurred in Middletown (Monmouth County) and Bernards Township (Somerset County). ||Precipitation types varied location by location with the most snow in Sussex County and little if any wintry weather in southeast New Jersey. In Sussex County, snow began early on the 14thand fell at a steady pace. The snow did not change to sleet and freezing rain until near the end of the event early on the 15th. Across the rest of northwest New Jersey and the Raritan River Basin, the snow began between 6 a.m. EST and 10 a.m. EST and fell at its heaviest during the early evening. The snow changed briefly to sleet and then freezing rain during the second half of the evening on the 14th. Some lower elevation locations changed over to rain early on the 15th and precipitation ended between 3 a.m. EST and 5 a.m. EST on the 15th.  In Mercer and Monmouth Counties and southwest New Jersey, snow began during the afternoon of the 14th and changed over briefly to sleet and then to freezing rain around 6 p.m. EST. The freezing rain then changed to plain rain during the early to mid evening and continued until precipitation ended overnight.||Representative snowfall included 7.0 inches in Lake Hopatcong (Morris County), Blairstown and Belvidere in Warren County and Wantage (Sussex County), 6.5 inches in Hackettstown (Warren County), 6.4 inches in Highland Lakes (Sussex County), 6.0 inches in Allamuchy (Warren County), 5.8 inches in Whitehouse Station (Hunterdon County), 5.5 inches in Hanover Township (Morris County) and Hardyston (Sussex County), 5.3 inches in Kingwood Township (Hunterdon County), 5.1 inches in Lincroft (Monmouth County) and Woodbridge (Middlesex County), 4.7 inches in Red Bank (Monmouth County), 4.5 inches in Perth Amboy (Middlesex County), Hazlet (Monmouth County), Parsippany (Morris County), Bound Brook (Somerset County) and Stewartsville (Warren County), 3.9 inches in Hillsborough (Somerset County), 3.8 inches in Colts Neck (Monmouth County) and Somerville (Somerset County), 3.5 inches in Clinton (Hunterdon County), 3.4 inches in Lawrence Township (Mercer County), 3.0 inches in Belle Mead (Somerset County), 2.4 inches in Ewing Township (Mercer County), 1.8 inches in Florence (Burlington County), 1.7 inches in Long Branch (Monmouth County), 1.1 inches in Mount Laurel (Burlington County) and 0.3 inches in Somerdale (Camden County) and National Park (Camden County).  ||Representative ice accumulations included one quarter of an inch in Ringwood (Hunterdon County) and Lake Hopatcong (Morris County), two tenths of an inch in Haddon Heights (Camden County), Trenton (Mercer County), Hillsborough (Somerset County) and Stewartsville (Warren County) and one tenth of an inch in Mount Laurel (Burlington County) and Ringoes (Hunterdon County). ||The winter storm was caused by a series of  low pressure systems, one emerging from the central Rockies and the second forming in the western Gulf of Mexico on the evening of the 13th. They reached Missouri and Mississippi respectively on the morning of the 14th. Meanwhile, a high pressure system with a fresh supply of cold air reached southern Quebec Province, Canada.  While the southern low pressure system weakened, the northern one reached the central Ohio Valley at 4 p.m. EST on the 14th as the center of the high pressure system started to cross the Saint Lawrence River Valley and slowly eased east during the evening and overnight. A new low pressure system was starting to form on the warm frontal boundary in North Carolina. This latter low pressure system started to intensify as the Ohio Valley low pressure system started to weaken. At 10 p.m. EST on the 14th, the former low pressure system reached the lower Chesapeake Bay. This low became the main low pressure system and passed just east of Atlantic City, New Jersey at 1 a.m. EST on the 15th and eastern Long Island at 7 a.m. EST on the 15th. The sequence of secondary formation helped to lock in colder air near the surface in most of northwest New Jersey.",,CSV
201312,14,900,201312,15,200,80196,489329,NEW JERSEY,34,2013,December,Winter Storm,Z,10,SOMERSET,PHI,14-DEC-13 09:00:00,EST-5,15-DEC-13 02:00:00,0,1,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A series of low pressure systems combined with a high pressure system passing across nearby Canada to bring a winter storm of snow, sleet and freezing rain from the morning into the overnight on the 14th. Snowfall averaged 4 to 7 inches in northwest New Jersey, 3 to 6 inches in the Raritan Basin and Monmouth County and around an inch in southwest New Jersey.  Ice accumulations averaged one-quarter of an inch in northwest and west central New Jersey and around one-tenth of an inch in southwest New Jersey.  The combination caused extremely difficult traveling conditions as well as isolated power outages. It also was the second consecutive weekend that a winter storm affected New Jersey.  Numerous spin-outs and accidents were reported, although most did not involve serious injuries. In Hunterdon County, a 21-year-old driver and passenger were injured after striking a tree in Delaware Township.  Other tree crashes occurred in Middletown (Monmouth County) and Bernards Township (Somerset County). ||Precipitation types varied location by location with the most snow in Sussex County and little if any wintry weather in southeast New Jersey. In Sussex County, snow began early on the 14thand fell at a steady pace. The snow did not change to sleet and freezing rain until near the end of the event early on the 15th. Across the rest of northwest New Jersey and the Raritan River Basin, the snow began between 6 a.m. EST and 10 a.m. EST and fell at its heaviest during the early evening. The snow changed briefly to sleet and then freezing rain during the second half of the evening on the 14th. Some lower elevation locations changed over to rain early on the 15th and precipitation ended between 3 a.m. EST and 5 a.m. EST on the 15th.  In Mercer and Monmouth Counties and southwest New Jersey, snow began during the afternoon of the 14th and changed over briefly to sleet and then to freezing rain around 6 p.m. EST. The freezing rain then changed to plain rain during the early to mid evening and continued until precipitation ended overnight.||Representative snowfall included 7.0 inches in Lake Hopatcong (Morris County), Blairstown and Belvidere in Warren County and Wantage (Sussex County), 6.5 inches in Hackettstown (Warren County), 6.4 inches in Highland Lakes (Sussex County), 6.0 inches in Allamuchy (Warren County), 5.8 inches in Whitehouse Station (Hunterdon County), 5.5 inches in Hanover Township (Morris County) and Hardyston (Sussex County), 5.3 inches in Kingwood Township (Hunterdon County), 5.1 inches in Lincroft (Monmouth County) and Woodbridge (Middlesex County), 4.7 inches in Red Bank (Monmouth County), 4.5 inches in Perth Amboy (Middlesex County), Hazlet (Monmouth County), Parsippany (Morris County), Bound Brook (Somerset County) and Stewartsville (Warren County), 3.9 inches in Hillsborough (Somerset County), 3.8 inches in Colts Neck (Monmouth County) and Somerville (Somerset County), 3.5 inches in Clinton (Hunterdon County), 3.4 inches in Lawrence Township (Mercer County), 3.0 inches in Belle Mead (Somerset County), 2.4 inches in Ewing Township (Mercer County), 1.8 inches in Florence (Burlington County), 1.7 inches in Long Branch (Monmouth County), 1.1 inches in Mount Laurel (Burlington County) and 0.3 inches in Somerdale (Camden County) and National Park (Camden County).  ||Representative ice accumulations included one quarter of an inch in Ringwood (Hunterdon County) and Lake Hopatcong (Morris County), two tenths of an inch in Haddon Heights (Camden County), Trenton (Mercer County), Hillsborough (Somerset County) and Stewartsville (Warren County) and one tenth of an inch in Mount Laurel (Burlington County) and Ringoes (Hunterdon County). ||The winter storm was caused by a series of  low pressure systems, one emerging from the central Rockies and the second forming in the western Gulf of Mexico on the evening of the 13th. They reached Missouri and Mississippi respectively on the morning of the 14th. Meanwhile, a high pressure system with a fresh supply of cold air reached southern Quebec Province, Canada.  While the southern low pressure system weakened, the northern one reached the central Ohio Valley at 4 p.m. EST on the 14th as the center of the high pressure system started to cross the Saint Lawrence River Valley and slowly eased east during the evening and overnight. A new low pressure system was starting to form on the warm frontal boundary in North Carolina. This latter low pressure system started to intensify as the Ohio Valley low pressure system started to weaken. At 10 p.m. EST on the 14th, the former low pressure system reached the lower Chesapeake Bay. This low became the main low pressure system and passed just east of Atlantic City, New Jersey at 1 a.m. EST on the 15th and eastern Long Island at 7 a.m. EST on the 15th. The sequence of secondary formation helped to lock in colder air near the surface in most of northwest New Jersey.",,CSV
201312,14,900,201312,15,100,80196,489330,NEW JERSEY,34,2013,December,Winter Storm,Z,12,MIDDLESEX,PHI,14-DEC-13 09:00:00,EST-5,15-DEC-13 01:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A series of low pressure systems combined with a high pressure system passing across nearby Canada to bring a winter storm of snow, sleet and freezing rain from the morning into the overnight on the 14th. Snowfall averaged 4 to 7 inches in northwest New Jersey, 3 to 6 inches in the Raritan Basin and Monmouth County and around an inch in southwest New Jersey.  Ice accumulations averaged one-quarter of an inch in northwest and west central New Jersey and around one-tenth of an inch in southwest New Jersey.  The combination caused extremely difficult traveling conditions as well as isolated power outages. It also was the second consecutive weekend that a winter storm affected New Jersey.  Numerous spin-outs and accidents were reported, although most did not involve serious injuries. In Hunterdon County, a 21-year-old driver and passenger were injured after striking a tree in Delaware Township.  Other tree crashes occurred in Middletown (Monmouth County) and Bernards Township (Somerset County). ||Precipitation types varied location by location with the most snow in Sussex County and little if any wintry weather in southeast New Jersey. In Sussex County, snow began early on the 14thand fell at a steady pace. The snow did not change to sleet and freezing rain until near the end of the event early on the 15th. Across the rest of northwest New Jersey and the Raritan River Basin, the snow began between 6 a.m. EST and 10 a.m. EST and fell at its heaviest during the early evening. The snow changed briefly to sleet and then freezing rain during the second half of the evening on the 14th. Some lower elevation locations changed over to rain early on the 15th and precipitation ended between 3 a.m. EST and 5 a.m. EST on the 15th.  In Mercer and Monmouth Counties and southwest New Jersey, snow began during the afternoon of the 14th and changed over briefly to sleet and then to freezing rain around 6 p.m. EST. The freezing rain then changed to plain rain during the early to mid evening and continued until precipitation ended overnight.||Representative snowfall included 7.0 inches in Lake Hopatcong (Morris County), Blairstown and Belvidere in Warren County and Wantage (Sussex County), 6.5 inches in Hackettstown (Warren County), 6.4 inches in Highland Lakes (Sussex County), 6.0 inches in Allamuchy (Warren County), 5.8 inches in Whitehouse Station (Hunterdon County), 5.5 inches in Hanover Township (Morris County) and Hardyston (Sussex County), 5.3 inches in Kingwood Township (Hunterdon County), 5.1 inches in Lincroft (Monmouth County) and Woodbridge (Middlesex County), 4.7 inches in Red Bank (Monmouth County), 4.5 inches in Perth Amboy (Middlesex County), Hazlet (Monmouth County), Parsippany (Morris County), Bound Brook (Somerset County) and Stewartsville (Warren County), 3.9 inches in Hillsborough (Somerset County), 3.8 inches in Colts Neck (Monmouth County) and Somerville (Somerset County), 3.5 inches in Clinton (Hunterdon County), 3.4 inches in Lawrence Township (Mercer County), 3.0 inches in Belle Mead (Somerset County), 2.4 inches in Ewing Township (Mercer County), 1.8 inches in Florence (Burlington County), 1.7 inches in Long Branch (Monmouth County), 1.1 inches in Mount Laurel (Burlington County) and 0.3 inches in Somerdale (Camden County) and National Park (Camden County).  ||Representative ice accumulations included one quarter of an inch in Ringwood (Hunterdon County) and Lake Hopatcong (Morris County), two tenths of an inch in Haddon Heights (Camden County), Trenton (Mercer County), Hillsborough (Somerset County) and Stewartsville (Warren County) and one tenth of an inch in Mount Laurel (Burlington County) and Ringoes (Hunterdon County). ||The winter storm was caused by a series of  low pressure systems, one emerging from the central Rockies and the second forming in the western Gulf of Mexico on the evening of the 13th. They reached Missouri and Mississippi respectively on the morning of the 14th. Meanwhile, a high pressure system with a fresh supply of cold air reached southern Quebec Province, Canada.  While the southern low pressure system weakened, the northern one reached the central Ohio Valley at 4 p.m. EST on the 14th as the center of the high pressure system started to cross the Saint Lawrence River Valley and slowly eased east during the evening and overnight. A new low pressure system was starting to form on the warm frontal boundary in North Carolina. This latter low pressure system started to intensify as the Ohio Valley low pressure system started to weaken. At 10 p.m. EST on the 14th, the former low pressure system reached the lower Chesapeake Bay. This low became the main low pressure system and passed just east of Atlantic City, New Jersey at 1 a.m. EST on the 15th and eastern Long Island at 7 a.m. EST on the 15th. The sequence of secondary formation helped to lock in colder air near the surface in most of northwest New Jersey.",,CSV
