BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200812,19,2350,200812,20,900,25150,146621,PENNSYLVANIA,42,2008,December,Flood,C,51,FAYETTE,PBZ,19-DEC-08 23:50:00,EST-5,20-DEC-08 09:00:00,0,0,0,0,5.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,1.49,ENE,PENNSVILLE,2.01,E,PENNSVILLE,40.0744,-79.5425,40.0733,-79.5429,"A combination of heavy rain and snow melt brought numerous streams and creeks out of there banks across Fayette, Westmoreland, and Indiana counties.",Law enforcement reported Butler Run and Spruce Run out of there banks and flooding near Route 982.,CSV
200812,19,2350,200812,20,800,25150,146626,PENNSYLVANIA,42,2008,December,Flood,C,63,INDIANA,PBZ,19-DEC-08 23:50:00,EST-5,20-DEC-08 08:00:00,0,0,0,0,10.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,.9,ENE,GRAFTON,.31,W,BLACK LICK,40.4861,-79.2049,40.469,-79.2071,"A combination of heavy rain and snow melt brought numerous streams and creeks out of there banks across Fayette, Westmoreland, and Indiana counties.",Law enforcement reported Two Lick Creek flooding near Josephine and Grafton along route 119.,CSV
200812,19,2355,200812,20,800,25150,146634,PENNSYLVANIA,42,2008,December,Flood,C,129,WESTMORELAND,PBZ,19-DEC-08 23:55:00,EST-5,20-DEC-08 08:00:00,0,0,0,0,5.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,0,N,LATROBE,.18,S,COOPERSTOWN,40.3,-79.38,40.2921,-79.3688,"A combination of heavy rain and snow melt brought numerous streams and creeks out of there banks across Fayette, Westmoreland, and Indiana counties.",Law enforcement reported flooding along the Loyalhanna Creek near Latrobe.,CSV
200801,3,100,200801,3,300,11764,64683,PENNSYLVANIA,42,2008,January,Astronomical Low Tide,Z,70,DELAWARE,PHI,03-JAN-08 01:00:00,EST-5,03-JAN-08 03:00:00,0,0,0,0,0.00K,0.00K,C-MAN Station,,,,,,,,,,,,,,,,,,,,,,"On January 3rd, a persistent gale force northwest flow down Delaware Bay caused blow-out tides to occur during the early morning low tide along the Delaware River and tidal sections of its tributaries in Delaware and Philadelphia Counties. Low tide at Marcus Hook (Delaware County) reached -2.20 feet below mean lower low water, in Philadelphia at Pier 11 -1.97 feet below mean lower low water and at the Tacony-Palmyra Bridge (Philadelphia County) -1.96 feet below mean lower low water. Blowout tides at all places start at -1.80 feet below mean lower low water.",,CSV
200801,3,300,200801,3,500,11764,64684,PENNSYLVANIA,42,2008,January,Astronomical Low Tide,Z,71,PHILADELPHIA,PHI,03-JAN-08 03:00:00,EST-5,03-JAN-08 05:00:00,0,0,0,0,0.00K,0.00K,C-MAN Station,,,,,,,,,,,,,,,,,,,,,,"On January 3rd, a persistent gale force northwest flow down Delaware Bay caused blow-out tides to occur during the early morning low tide along the Delaware River and tidal sections of its tributaries in Delaware and Philadelphia Counties. Low tide at Marcus Hook (Delaware County) reached -2.20 feet below mean lower low water, in Philadelphia at Pier 11 -1.97 feet below mean lower low water and at the Tacony-Palmyra Bridge (Philadelphia County) -1.96 feet below mean lower low water. Blowout tides at all places start at -1.80 feet below mean lower low water.",,CSV
200801,11,0,200801,11,500,11905,65308,PENNSYLVANIA,42,2008,January,Winter Weather,Z,55,MONROE,PHI,11-JAN-08 00:00:00,EST-5,11-JAN-08 05:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"As rain associated with a warm front moved north into the Poconos just after Midnight EST on the 11th, surface temperatures dropped to below freezing. Light freezing rain accrued on exposed surfaces in some of the higher terrain locations. Ice accretions were less than one tenth of an inch. The recent weather in the Poconos was unseasonably warm and roadways remained wet. Temperatures rose above freezing by 5 a.m. EST that morning. No weather related accidents were reported.",,CSV
200801,11,0,200801,11,500,11905,65309,PENNSYLVANIA,42,2008,January,Winter Weather,Z,54,CARBON,PHI,11-JAN-08 00:00:00,EST-5,11-JAN-08 05:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"As rain associated with a warm front moved north into the Poconos just after Midnight EST on the 11th, surface temperatures dropped to below freezing. Light freezing rain accrued on exposed surfaces in some of the higher terrain locations. Ice accretions were less than one tenth of an inch. The recent weather in the Poconos was unseasonably warm and roadways remained wet. Temperatures rose above freezing by 5 a.m. EST that morning. No weather related accidents were reported.",,CSV
200801,24,0,200801,24,1400,13751,77108,PENNSYLVANIA,42,2008,January,Lake-Effect Snow,Z,2,SOUTHERN ERIE,CLE,24-JAN-08 00:00:00,EST-5,24-JAN-08 14:00:00,0,0,0,0,50.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A cold front moved across northwestern Pennsylvania on January 23rd.  Cold west to northwest behind this front caused lake effect snow showers to develop.,Lake effect snow showers developed early on January 24th behind a strong cold front.  Heavy snow was reported during the morning hours with the snow showers tapering off to flurries during the afternoon.  Visibilities during the middle portion of the morning were less than one half mile at times.  Six to eight inches of snow was reported south of Interstate 90 in Erie County.  Some accidents were reported.,CSV
200801,1,700,200801,2,1200,13456,75023,PENNSYLVANIA,42,2008,January,Heavy Snow,Z,30,WESTMORELAND,PBZ,01-JAN-08 07:00:00,EST-5,02-JAN-08 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"An area of strong low pressure moved through the Ohio Valley New Years Eve with very cold air behind the system producing lake enhanced snow on New Years Day. Snowfall ranged from 6 to 12 inches across parts of western Pennsylvania, and along the ridges of northern West Virginia and Garrett county Maryland.",,CSV
200801,1,700,200801,2,1200,13456,75024,PENNSYLVANIA,42,2008,January,Heavy Snow,Z,32,FAYETTE,PBZ,01-JAN-08 07:00:00,EST-5,02-JAN-08 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"An area of strong low pressure moved through the Ohio Valley New Years Eve with very cold air behind the system producing lake enhanced snow on New Years Day. Snowfall ranged from 6 to 12 inches across parts of western Pennsylvania, and along the ridges of northern West Virginia and Garrett county Maryland.",,CSV
