BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200601,21,1745,200601,21,1845,1203238,5488352,RHODE ISLAND,44,2006,January,High Wind,Z,1,NORTHWEST PROVIDENCE,BOX,21-JAN-06 17:45:00,EST,21-JAN-06 18:45:00,2,0,0,0,50K,,AMATEUR RADIO,58,EG,,,,,,,,,,,,,,,,,,,,"An intensifying low pressure system moved east across Quebec, swinging a cold front across southern New England during the mid to late afternoon of 21 January 2006.  This cold frontal passage produced strong gusty winds that knocked down trees, limbs, and wires across Rhode Island.  Trees and wires were reported blown down in Glocester.  In Cumberland, a drive through roof was blown down onto a car.  In Foster, a tree was blown down onto a car, causing two minor injuries to the people inside.",,PDS
200602,17,1530,200602,17,1630,1204740,5490125,RHODE ISLAND,44,2006,February,Strong Wind,Z,1,NORTHWEST PROVIDENCE,BOX,17-FEB-06 15:30:00,EST,17-FEB-06 16:30:00,0,0,0,0,10K,,AMATEUR RADIO,50,EG,,,,,,,,,,,,,,,,,,,,"A strong cold front swept across southern New England during the morning and afternoon hours of 17 February 2006.  This cold front produced strong winds that brought down a one foot diameter tree in Glocester, Rhode Island.  No known injuries directly resulted from this strong wind event.",,PDS
200601,15,1248,200601,15,1253,1203230,5489149,RHODE ISLAND,44,2006,January,Strong Wind,Z,7,NEWPORT,BOX,15-JAN-06 12:48:00,EST,15-JAN-06 12:53:00,0,0,0,0,5K,,"AWOS,ASOS,MESONET,ETC",31,MS,,,,,,,,,,,,,,,,,,,,"An intensifying area of low pressure passing south of New England and into the Gulf of Maine produced a wintry mix of precipitation and gusty northeast winds across Rhode Island during the morning and afternoon of 15 January 2006.  Generally, less than 2 inches of snow fell across the state.  Strong gusty northeast winds were strongest across the south coast.  A sustained wind speed of 31 mph was reported at T.F. Green airport in Warwick at 2:46 PM and at the Newport airport at 12:53 PM.  The Westerly airport experienced a sustained wind speed of 33 mph at 9:12 AM.   No known injuries directly related from this winter storm.",,PDS
200601,15,908,200601,15,912,1203230,5489150,RHODE ISLAND,44,2006,January,Strong Wind,Z,6,WASHINGTON,BOX,15-JAN-06 09:08:00,EST,15-JAN-06 09:12:00,0,0,0,0,5K,,"AWOS,ASOS,MESONET,ETC",33,MS,,,,,,,,,,,,,,,,,,,,"An intensifying area of low pressure passing south of New England and into the Gulf of Maine produced a wintry mix of precipitation and gusty northeast winds across Rhode Island during the morning and afternoon of 15 January 2006.  Generally, less than 2 inches of snow fell across the state.  Strong gusty northeast winds were strongest across the south coast.  A sustained wind speed of 31 mph was reported at T.F. Green airport in Warwick at 2:46 PM and at the Newport airport at 12:53 PM.  The Westerly airport experienced a sustained wind speed of 33 mph at 9:12 AM.   No known injuries directly related from this winter storm.",,PDS
200601,15,1441,200601,15,1446,1203230,5489148,RHODE ISLAND,44,2006,January,Strong Wind,Z,4,EASTERN KENT,BOX,15-JAN-06 14:41:00,EST,15-JAN-06 14:46:00,0,0,0,0,5K,,"AWOS,ASOS,MESONET,ETC",31,MS,,,,,,,,,,,,,,,,,,,,"An intensifying area of low pressure passing south of New England and into the Gulf of Maine produced a wintry mix of precipitation and gusty northeast winds across Rhode Island during the morning and afternoon of 15 January 2006.  Generally, less than 2 inches of snow fell across the state.  Strong gusty northeast winds were strongest across the south coast.  A sustained wind speed of 31 mph was reported at T.F. Green airport in Warwick at 2:46 PM and at the Newport airport at 12:53 PM.  The Westerly airport experienced a sustained wind speed of 33 mph at 9:12 AM.   No known injuries directly related from this winter storm.",,PDS
200602,12,600,200602,12,1700,1204744,5490258,RHODE ISLAND,44,2006,February,Winter Storm,Z,5,BRISTOL,BOX,12-FEB-06 06:00:00,EST,12-FEB-06 17:00:00,0,0,0,0,10K,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"Low pressure centered off the Virginia coast intensified into a strong Noreaster as it tracked about 75 miles southeast of Nantucket Sunday afternoon, 12 February 2006.  This strong Noreaster produced heavy snow and windy conditions across Rhode Island.  Blizzard criteria was met at the T.F. Green Airport in Warwick between 1051 AM and 3 PM.  9.4 inches of snow accumulated at T.F. Green airport, which breaks the previous record snowfall maximum for the date.  The accumulating snow began around 6 AM and tapered off around 6 PM.  Snowfall amounts generally ranged between 9 and 14 inches, with some locations reporting up to 16 inches of snow.  No known injuries directly resulted from this winter storm.",,PDS
200602,12,600,200602,12,1700,1204744,5490254,RHODE ISLAND,44,2006,February,Winter Storm,Z,2,SOUTHEAST PROVIDENCE,BOX,12-FEB-06 06:00:00,EST,12-FEB-06 17:00:00,0,0,0,0,10K,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"Low pressure centered off the Virginia coast intensified into a strong Noreaster as it tracked about 75 miles southeast of Nantucket Sunday afternoon, 12 February 2006.  This strong Noreaster produced heavy snow and windy conditions across Rhode Island.  Blizzard criteria was met at the T.F. Green Airport in Warwick between 1051 AM and 3 PM.  9.4 inches of snow accumulated at T.F. Green airport, which breaks the previous record snowfall maximum for the date.  The accumulating snow began around 6 AM and tapered off around 6 PM.  Snowfall amounts generally ranged between 9 and 14 inches, with some locations reporting up to 16 inches of snow.  No known injuries directly resulted from this winter storm.",,PDS
200602,12,600,200602,12,1700,1204744,5490255,RHODE ISLAND,44,2006,February,Winter Storm,Z,3,WESTERN KENT,BOX,12-FEB-06 06:00:00,EST,12-FEB-06 17:00:00,0,0,0,0,10K,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"Low pressure centered off the Virginia coast intensified into a strong Noreaster as it tracked about 75 miles southeast of Nantucket Sunday afternoon, 12 February 2006.  This strong Noreaster produced heavy snow and windy conditions across Rhode Island.  Blizzard criteria was met at the T.F. Green Airport in Warwick between 1051 AM and 3 PM.  9.4 inches of snow accumulated at T.F. Green airport, which breaks the previous record snowfall maximum for the date.  The accumulating snow began around 6 AM and tapered off around 6 PM.  Snowfall amounts generally ranged between 9 and 14 inches, with some locations reporting up to 16 inches of snow.  No known injuries directly resulted from this winter storm.",,PDS
200602,12,600,200602,12,1700,1204744,5490256,RHODE ISLAND,44,2006,February,Winter Storm,Z,4,EASTERN KENT,BOX,12-FEB-06 06:00:00,EST,12-FEB-06 17:00:00,0,0,0,0,10K,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"Low pressure centered off the Virginia coast intensified into a strong Noreaster as it tracked about 75 miles southeast of Nantucket Sunday afternoon, 12 February 2006.  This strong Noreaster produced heavy snow and windy conditions across Rhode Island.  Blizzard criteria was met at the T.F. Green Airport in Warwick between 1051 AM and 3 PM.  9.4 inches of snow accumulated at T.F. Green airport, which breaks the previous record snowfall maximum for the date.  The accumulating snow began around 6 AM and tapered off around 6 PM.  Snowfall amounts generally ranged between 9 and 14 inches, with some locations reporting up to 16 inches of snow.  No known injuries directly resulted from this winter storm.",,PDS
200602,12,1051,200602,12,1500,1204744,5490257,RHODE ISLAND,44,2006,February,Blizzard,Z,4,EASTERN KENT,BOX,12-FEB-06 10:51:00,EST,12-FEB-06 15:00:00,0,0,0,0,10K,,"AWOS,ASOS,MESONET,ETC",,,,,,,,,,,,,,,,,,,,,,"Low pressure centered off the Virginia coast intensified into a strong Noreaster as it tracked about 75 miles southeast of Nantucket Sunday afternoon, 12 February 2006.  This strong Noreaster produced heavy snow and windy conditions across Rhode Island.  Blizzard criteria was met at the T.F. Green Airport in Warwick between 1051 AM and 3 PM.  9.4 inches of snow accumulated at T.F. Green airport, which breaks the previous record snowfall maximum for the date.  The accumulating snow began around 6 AM and tapered off around 6 PM.  Snowfall amounts generally ranged between 9 and 14 inches, with some locations reporting up to 16 inches of snow.  No known injuries directly resulted from this winter storm.",,PDS
