BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202402,8,804,202402,8,804,187655,1152279,WYOMING,56,2024,February,High Wind,Z,117,SOUTH LARAMIE RANGE FOOTHILLS,CYS,08-FEB-24 08:04:00,MST-7,08-FEB-24 08:04:00,0,0,0,0,,,Mesonet,50.00,MG,,,,,,,,,,,,,,,,,,,,Strong winds were reported across the wind prone areas of Interstate 80 in southeast Wyoming on 8 February.,UPR site EMKAY located 14 miles west southwest of Cheyenne reported this peak wind gust.,CSV
202402,14,1800,202402,16,1800,187699,1152478,WYOMING,56,2024,February,Heavy Snow,Z,114,SNOWY RANGE,CYS,14-FEB-24 18:00:00,MST-7,16-FEB-24 18:00:00,0,0,0,0,0.00K,0.00K,SNOTEL,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",Numerous SNOTEL sites in the Snowy Range estimated snowfall totals around 1 to 2 feet. Brooklyn Lake SNOTEL site estimated 22.5 inches of snowfall with 1.5 inches of snow water equivalent.,CSV
202402,18,2218,202402,19,200,187728,1152830,WYOMING,56,2024,February,High Wind,Z,110,NORTH SNOWY RANGE FOOTHILLS,CYS,18-FEB-24 22:18:00,MST-7,19-FEB-24 02:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,59.00,MG,,,,,,,,,,,,,,,,,,,,A bora wind event resulted in strong winds for southeast Wyoming wind-prone locations gusting around 60 MPH late on the 18th into early morning on the 19th.,Multiple WYDOT mesonet stations along Interstate 80 reported high winds with gusts around 60 MPH. WYDOT mesonet station Arlington East (WY23) along Interstate 80 measured maximum wind gust 2 miles east-southeast of Arlington at 12:00 AM MST on 2/19.,CSV
202402,16,1030,202402,16,2245,187699,1152624,WYOMING,56,2024,February,Heavy Snow,Z,117,SOUTH LARAMIE RANGE FOOTHILLS,CYS,16-FEB-24 10:30:00,MST-7,16-FEB-24 22:45:00,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",CoCoRaHS observer near Horse Creek (WY-LM-229) reported 7.1 inches of snowfall during the afternoon and evening of the 16th. Interstate 25 was closed between Cheyenne and Chugwater for an extended period of time due to winter conditions and crashes.,CSV
202402,16,830,202402,16,1800,187699,1152630,WYOMING,56,2024,February,Heavy Snow,Z,110,NORTH SNOWY RANGE FOOTHILLS,CYS,16-FEB-24 08:30:00,MST-7,16-FEB-24 18:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",CoCoRaHS observer near Elk Mountain (WY-CR-18) reported 8.1 inches of snowfall.,CSV
202402,16,1100,202402,16,1630,187699,1152635,WYOMING,56,2024,February,Winter Weather,Z,108,GOSHEN COUNTY,CYS,16-FEB-24 11:00:00,MST-7,16-FEB-24 16:30:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",Public reports and numerous CoCoRaHS observers across Goshen County reported between 1 and 4 inches of snowfall.,CSV
202402,16,1030,202402,16,2245,187699,1152626,WYOMING,56,2024,February,Heavy Snow,Z,106,CENTRAL LARAMIE RANGE AND SOUTHWEST PLATTE COUNTY,CYS,16-FEB-24 10:30:00,MST-7,16-FEB-24 22:45:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",Trained spotter near Iron Mountain close to the Laramie and southwest Platte County border reported 7 inches of snowfall.,CSV
202402,16,1030,202402,16,2245,187699,1152633,WYOMING,56,2024,February,Heavy Snow,Z,116,SOUTH LARAMIE RANGE,CYS,16-FEB-24 10:30:00,MST-7,16-FEB-24 22:45:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",Estimated snowfall totals between 4 and 8 inches north of Interstate 80 in the South Laramie Range based on nearby reports and NOHRSC data.,CSV
202402,16,1000,202402,16,2240,187699,1152634,WYOMING,56,2024,February,Winter Weather,Z,118,CENTRAL LARAMIE COUNTY,CYS,16-FEB-24 10:00:00,MST-7,16-FEB-24 22:40:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Multiple periods of snowfall fell across southeast Wyoming on the 15th and 16th, with the heaviest snow falling across the higher terrain of the Laramie, Snowy, and Sierra Madre Ranges during the afternoon of 16 February 2024. Lower elevation areas along and east of Interstate 25 observed widespread 2 to 4 inches of snowfall both on the 15th and again on the 16th.",CoCoRaHS and COOP observers reported between 2 and 4 inches of snowfall around the city of Cheyenne. Official snowfall report of NWS office was 3.6 inches.,CSV
202402,18,2000,202402,18,2030,187728,1152829,WYOMING,56,2024,February,High Wind,Z,106,CENTRAL LARAMIE RANGE AND SOUTHWEST PLATTE COUNTY,CYS,18-FEB-24 20:00:00,MST-7,18-FEB-24 20:30:00,0,0,0,0,0.00K,0.00K,Department of Highways,54.00,MG,,,,,,,,,,,,,,,,,,,,A bora wind event resulted in strong winds for southeast Wyoming wind-prone locations gusting around 60 MPH late on the 18th into early morning on the 19th.,WYDOT mesonet station Bordeaux (KBRX) along Interstate 25 measured maximum wind gust 9 miles south of Wheatland.,CSV
